FID,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,pid,ORIG_FID,Lon,Lat
947,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.277068,23.217872
948,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.276786,23.217929
949,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.276505,23.217985
950,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.276427,23.21766
951,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.276349,23.217335
952,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.275992,23.217399
953,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.275634,23.217463
954,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.275276,23.217527
955,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.275153,23.217394
956,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.275073,23.217036
957,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274993,23.216677
958,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274931,23.216427
959,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.27488,23.216112
960,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274829,23.215796
961,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274777,23.215481
962,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274681,23.215104
963,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274584,23.214727
964,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274548,23.214522
965,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274506,23.214281
966,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274436,23.213875
967,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274366,23.21347
968,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.2743,23.213102
969,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274233,23.212733
970,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.274166,23.212365
971,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.27407,23.211946
972,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273975,23.211527
973,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.27392,23.211298
974,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273866,23.211069
975,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273795,23.21083
976,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273725,23.210592
977,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273629,23.21027
978,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273534,23.209948
979,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273518,23.209894
980,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273494,23.209828
981,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273352,23.209482
982,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.27321,23.209136
983,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.273068,23.20879
984,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.272926,23.208443
985,139932233,5122,residential, , ,B,0,0,F,F,1,59,113.272784,23.208097
986,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.27671,23.213041
987,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.276241,23.213127
988,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.275773,23.213212
989,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.275304,23.213298
990,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.274835,23.213384
991,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.274366,23.21347
992,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.273976,23.213424
993,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.273585,23.213378
994,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.273195,23.213332
995,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.273061,23.213292
996,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.272685,23.21342
997,139932250,5122,residential, , ,B,0,0,F,F,1,60,113.27231,23.213548
998,139932261,5122,residential, , ,B,0,0,F,F,1,61,113.274548,23.214522
999,139932261,5122,residential, , ,B,0,0,F,F,1,61,113.274972,23.214426
1000,139932261,5122,residential, , ,B,0,0,F,F,1,61,113.275396,23.21433
1001,139932261,5122,residential, , ,B,0,0,F,F,1,61,113.27582,23.214235
1002,139932261,5122,residential, , ,B,0,0,F,F,1,61,113.276244,23.214139
1003,139932261,5122,residential, , ,B,0,0,F,F,1,61,113.276668,23.214043
1004,139932261,5122,residential, , ,B,0,0,F,F,1,61,113.277092,23.213948
1005,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.258253,23.208181
1006,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.258696,23.208231
1007,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.259139,23.208281
1008,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.259582,23.208331
1009,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.259998,23.208378
1010,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.260414,23.208424
1011,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.26083,23.208471
1012,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.261281,23.20853
1013,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.261732,23.20859
1014,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.262183,23.208649
1015,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.262574,23.208699
1016,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.262966,23.208748
1017,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.263357,23.208797
1018,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.263751,23.208779
1019,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.264144,23.20876
1020,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.264538,23.208742
1021,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.264932,23.208723
1022,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.265348,23.20873
1023,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.265765,23.208736
1024,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.266182,23.208743
1025,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.266533,23.208737
1026,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.266884,23.208732
1027,139932266,5122,residential, , ,B,0,0,F,F,1,62,113.267235,23.208726
1028,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.262448,23.168123
1029,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.262878,23.168017
1030,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.263309,23.167912
1031,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.263739,23.167806
1032,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.264169,23.1677
1033,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.2646,23.167595
1034,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.26503,23.167489
1035,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.265449,23.167377
1036,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.265868,23.167265
1037,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.266287,23.167153
1038,139936431,5122,residential,云苑一街, ,B,0,0,F,F,1,63,113.266385,23.167399
1039,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.266579,23.16771
1040,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.266385,23.167399
1041,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.265958,23.167508
1042,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.265531,23.167616
1043,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.265105,23.167725
1044,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.264678,23.167834
1045,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.264252,23.167942
1046,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.263825,23.168051
1047,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.263399,23.16816
1048,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.262972,23.168268
1049,139936437,5122,residential,云苑二街, ,B,0,0,F,F,1,64,113.262546,23.168377
1050,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.242128,23.130611
1051,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.242598,23.130592
1052,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.243068,23.130574
1053,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.243538,23.130555
1054,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.244008,23.130536
1055,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.244258,23.130594
1056,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.244509,23.130651
1057,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.244705,23.130658
1058,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.244962,23.130603
1059,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.245381,23.130583
1060,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.245756,23.130526
1061,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.246132,23.130469
1062,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.246473,23.130416
1063,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.246814,23.130363
1064,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.247156,23.130309
1065,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.247202,23.130302
1066,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.247605,23.130297
1067,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.247875,23.130342
1068,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.248145,23.130387
1069,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.248395,23.130393
1070,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.248645,23.130399
1071,146677760,5122,residential, , ,B,0,0,F,F,1,65,113.249041,23.130365
1072,146677769,5122,residential, , ,B,0,0,F,F,1,66,113.24211,23.129958
1073,146677769,5122,residential, , ,B,0,0,F,F,1,66,113.242473,23.129893
1074,146677769,5122,residential, , ,B,0,0,F,F,1,66,113.242836,23.129827
1075,146677769,5122,residential, , ,B,0,0,F,F,1,66,113.243199,23.129762
1076,146677769,5122,residential, , ,B,0,0,F,F,1,66,113.243654,23.129728
1077,146677769,5122,residential, , ,B,0,0,F,F,1,66,113.244108,23.129695
1078,146677769,5122,residential, , ,B,0,0,F,F,1,66,113.244563,23.129661
1079,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.233038,23.143108
1080,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232969,23.143427
1081,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.2329,23.143746
1082,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232831,23.144065
1083,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232809,23.144495
1084,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232787,23.144926
1085,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.23277,23.145245
1086,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232754,23.145563
1087,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232738,23.145881
1088,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232732,23.146168
1089,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232726,23.146455
1090,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232684,23.146686
1091,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232642,23.146918
1092,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232422,23.147271
1093,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232435,23.147394
1094,154730474,5122,residential,彭城路, ,B,0,0,F,F,1,67,113.232741,23.147706
1095,181034011,5122,residential,彭城东路, ,B,0,0,F,F,1,68,113.232787,23.144926
1096,181034011,5122,residential,彭城东路, ,B,0,0,F,F,1,68,113.23321,23.144961
1097,181034011,5122,residential,彭城东路, ,B,0,0,F,F,1,68,113.233632,23.144996
1098,181034011,5122,residential,彭城东路, ,B,0,0,F,F,1,68,113.234055,23.145031
1099,181034011,5122,residential,彭城东路, ,B,0,0,F,F,1,68,113.234478,23.145067
1100,181034011,5122,residential,彭城东路, ,B,0,0,F,F,1,68,113.2349,23.145102
1101,181034011,5122,residential,彭城东路, ,B,0,0,F,F,1,68,113.235323,23.145137
1102,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.232969,23.139853
1103,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.233358,23.139628
1104,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.233482,23.139573
1105,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.233839,23.139446
1106,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.234197,23.139319
1107,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.234432,23.139234
1108,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.234668,23.13915
1109,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.235107,23.139005
1110,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.235547,23.138861
1111,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.235734,23.138799
1112,181034016,5114,secondary, , ,F,0,0,F,F,1,69,113.235845,23.138766
1113,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.266924,23.112556
1114,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.266825,23.11223
1115,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.266726,23.111904
1116,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.26673,23.111742
1117,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.266909,23.111624
1118,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.267267,23.111543
1119,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.267625,23.111463
1120,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.267983,23.111383
1121,183302636,5122,residential, , ,B,0,0,F,F,1,70,113.268342,23.111303
1122,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.260662,23.101933
1123,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.260685,23.101819
1124,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.260719,23.101418
1125,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.260753,23.101017
1126,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.260787,23.100615
1127,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.260707,23.100433
1128,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.260301,23.100233
1129,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.259895,23.100034
1130,183362157,5122,residential, , ,B,0,0,F,F,1,71,113.259489,23.099834
1131,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.262052,23.09808
1132,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.262478,23.098274
1133,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.262904,23.098468
1134,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.26333,23.098661
1135,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263408,23.098769
1136,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263495,23.098889
1137,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263646,23.099224
1138,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263737,23.099521
1139,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263726,23.099758
1140,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.26363,23.100082
1141,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263517,23.100394
1142,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263449,23.100526
1143,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263266,23.100884
1144,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.263083,23.101242
1145,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.2629,23.1016
1146,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.262717,23.101958
1147,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.262551,23.1022
1148,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.262496,23.102293
1149,183362160,5122,residential, , ,B,0,0,F,F,1,72,113.262451,23.102379
1150,183362161,5122,residential, , ,B,0,0,F,F,1,73,113.260707,23.100433
1151,183362161,5122,residential, , ,B,0,0,F,F,1,73,113.26092,23.100046
1152,183362161,5122,residential, , ,B,0,0,F,F,1,73,113.261132,23.09966
1153,183362161,5122,residential, , ,B,0,0,F,F,1,73,113.261345,23.099273
1154,183362161,5122,residential, , ,B,0,0,F,F,1,73,113.261396,23.099187
1155,183362161,5122,residential, , ,B,0,0,F,F,1,73,113.261615,23.098818
1156,183362161,5122,residential, , ,B,0,0,F,F,1,73,113.261834,23.098449
1157,183362161,5122,residential, , ,B,0,0,F,F,1,73,113.262052,23.09808
1158,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.263449,23.100526
1159,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.263202,23.100303
1160,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.262955,23.100079
1161,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.262708,23.099855
1162,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.26238,23.099688
1163,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.262052,23.099521
1164,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.261724,23.099354
1165,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.261396,23.099187
1166,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.260984,23.099005
1167,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.260572,23.098823
1168,183362162,5122,residential, , ,B,0,0,F,F,1,74,113.26016,23.098641
1169,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.268063,23.097077
1170,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267985,23.097287
1171,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267842,23.097595
1172,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267728,23.097848
1173,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267615,23.098101
1174,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267446,23.09836
1175,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267412,23.098424
1176,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267379,23.098489
1177,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267219,23.098807
1178,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267139,23.099144
1179,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.267058,23.09948
1180,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.266977,23.099629
1181,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.266838,23.099732
1182,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.266424,23.099866
1183,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.265979,23.100027
1184,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.265534,23.100187
1185,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.265291,23.100253
1186,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.265048,23.100319
1187,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.264826,23.100379
1188,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.264542,23.100411
1189,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.264258,23.100443
1190,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.26395,23.100423
1191,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.263641,23.100403
1192,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.263517,23.100394
1193,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255022,23.100243
1194,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255122,23.100048
1195,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255079,23.099883
1196,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.25494,23.099575
1197,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254801,23.099268
1198,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.25455,23.098971
1199,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254299,23.098674
1200,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254048,23.098376
1201,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.253797,23.098079
1202,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254105,23.097848
1203,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254412,23.097618
1204,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254719,23.097387
1205,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255026,23.097156
1206,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255246,23.097443
1207,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255467,23.097729
1208,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255688,23.098016
1209,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255908,23.098302
1210,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256062,23.09853
1211,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256215,23.098758
1212,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256348,23.098952
1213,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256481,23.099145
1214,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256591,23.099261
1215,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256832,23.099358
1216,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.257216,23.09947
1217,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.257599,23.099583
1218,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.257983,23.099696
1219,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.265148,23.098867
1220,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.264792,23.098694
1221,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.264436,23.098521
1222,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.26408,23.098348
1223,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.263724,23.098175
1224,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.263456,23.098114
1225,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.26303,23.098036
1226,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262603,23.097959
1227,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262177,23.097882
1228,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262037,23.097936
1229,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262002,23.09802
1230,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262052,23.09808
1231,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265887,23.094807
1232,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.26569,23.094714
1233,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265396,23.094627
1234,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265284,23.094624
1235,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265169,23.094687
1236,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265053,23.094985
1237,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264937,23.095284
1238,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264821,23.095582
1239,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264577,23.095964
1240,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264332,23.096346
1241,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264087,23.096729
1242,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264048,23.096808
1243,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264017,23.096898
1244,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264044,23.097202
1245,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264072,23.097505
1246,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.263989,23.097664
1247,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.263857,23.09792
1248,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.263724,23.098175
1249,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.25619,23.092538
1250,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256213,23.092904
1251,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256236,23.093271
1252,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256259,23.093638
1253,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256287,23.093896
1254,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.25629,23.09395
1255,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256334,23.094351
1256,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256378,23.094751
1257,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256422,23.095152
1258,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256458,23.095506
1259,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256495,23.095859
1260,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.260341,23.095012
1261,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.259965,23.095144
1262,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.259588,23.095276
1263,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.25938,23.095376
1264,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.259181,23.095471
1265,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.259004,23.095776
1266,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.258827,23.096081
1267,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.258676,23.096438
1268,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.258526,23.096796
1269,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.258423,23.097071
1270,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.25832,23.097346
1271,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.230445,23.13018
1272,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.230876,23.130364
1273,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.231308,23.130547
1274,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.231739,23.130731
1275,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.23197,23.130925
1276,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.23217,23.131087
1277,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.232371,23.13125
1278,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.23272,23.131533
1279,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.233069,23.131816
1280,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.233399,23.132142
1281,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.233693,23.132433
1282,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.233987,23.132724
1283,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.234008,23.132752
1284,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.234206,23.133021
