FID,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,pid,ORIG_FID,Lon,Lat
904,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.266977,23.099629
905,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.266838,23.099732
906,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.266424,23.099866
907,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.265534,23.100187
908,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.265048,23.100319
909,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.264826,23.100379
910,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.264258,23.100443
911,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.263641,23.100403
912,183362163,5122,residential,Qinfeng Dajie, ,B,0,0,F,F,1,75,113.263517,23.100394
913,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255022,23.100243
914,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255122,23.100048
915,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255079,23.099883
916,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254801,23.099268
917,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254299,23.098674
918,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.253797,23.098079
919,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.254412,23.097618
920,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255026,23.097156
921,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255467,23.097729
922,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.255908,23.098302
923,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256215,23.098758
924,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256481,23.099145
925,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256591,23.099261
926,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.256832,23.099358
927,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.257407,23.099527
928,183362683,5122,residential, , ,B,0,0,F,F,1,76,113.257983,23.099696
929,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.265148,23.098867
930,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.264436,23.098521
931,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.263724,23.098175
932,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.263456,23.098114
933,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262816,23.097998
934,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262177,23.097882
935,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262037,23.097936
936,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262002,23.09802
937,183400990,5122,residential, , ,B,0,0,F,F,1,77,113.262052,23.09808
938,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265887,23.094807
939,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.26569,23.094714
940,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265396,23.094627
941,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265284,23.094624
942,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.265169,23.094687
943,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264995,23.095134
944,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264821,23.095582
945,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264454,23.096155
946,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264087,23.096729
947,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264048,23.096808
948,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264017,23.096898
949,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.264072,23.097505
950,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.263989,23.097664
951,183400991,5122,residential, , ,B,0,0,F,F,1,78,113.263724,23.098175
952,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.25619,23.092538
953,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256224,23.093088
954,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256259,23.093638
955,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256287,23.093896
956,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.25629,23.09395
957,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256356,23.094551
958,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256422,23.095152
959,183401122,5122,residential, , ,B,0,0,F,F,1,79,113.256495,23.095859
960,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.260341,23.095012
961,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.259588,23.095276
962,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.25938,23.095376
963,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.259181,23.095471
964,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.258827,23.096081
965,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.258526,23.096796
966,183401123,5122,residential, , ,B,0,0,F,F,1,80,113.25832,23.097346
967,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.230445,23.13018
968,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.231092,23.130456
969,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.231739,23.130731
970,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.23197,23.130925
971,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.232371,23.13125
972,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.233069,23.131816
973,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.233399,23.132142
974,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.233987,23.132724
975,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.234008,23.132752
976,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.234306,23.133155
977,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.234604,23.133557
978,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.234866,23.134172
979,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.235129,23.134786
980,183554710,5122,residential, , ,B,0,0,F,F,1,81,113.235405,23.135627
981,183555680,5122,residential, , ,B,0,0,F,F,1,82,113.228433,23.128151
982,183555680,5122,residential, , ,B,0,0,F,F,1,82,113.228466,23.127491
983,183555680,5122,residential, , ,B,0,0,F,F,1,82,113.228499,23.12683
984,183555680,5122,residential, , ,B,0,0,F,F,1,82,113.22859,23.126065
985,183555680,5122,residential, , ,B,0,0,F,F,1,82,113.228923,23.125548
986,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.222968,23.129759
987,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.223212,23.13
988,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.223466,23.130177
989,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.223789,23.130355
990,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.224215,23.130549
991,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.224484,23.13065
992,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.224612,23.13068
993,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.224805,23.130726
994,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.22494,23.130733
995,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.225048,23.130739
996,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.225806,23.130741
997,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.226605,23.130849
998,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.227362,23.130992
999,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.227909,23.13116
1000,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.228301,23.131374
1001,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.228944,23.131861
1002,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.2294,23.132324
1003,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.229856,23.132788
1004,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230296,23.133247
1005,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230736,23.133705
1006,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230775,23.133828
1007,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230879,23.134153
1008,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230744,23.134632
1009,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230659,23.134918
1010,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230554,23.135091
1011,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230425,23.135224
1012,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230197,23.13538
1013,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.230007,23.135426
1014,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.229215,23.135578
1015,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.228359,23.135758
1016,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.227812,23.135869
1017,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.227471,23.135861
1018,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.227123,23.135846
1019,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.22635,23.135696
1020,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.225994,23.135649
1021,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.225463,23.135649
1022,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.225197,23.135666
1023,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.22495,23.135736
1024,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.22488,23.135756
1025,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.22479,23.135789
1026,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.224686,23.135828
1027,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.224169,23.135959
1028,183555681,5122,residential, , ,B,0,0,F,F,1,83,113.223652,23.13609
1029,183706282,5122,residential,平安路, ,B,0,0,F,F,1,84,113.265268,23.169368
1030,183706282,5122,residential,平安路, ,B,0,0,F,F,1,84,113.264933,23.169459
1031,183706282,5122,residential,平安路, ,B,0,0,F,F,1,84,113.264398,23.169622
1032,183706282,5122,residential,平安路, ,B,0,0,F,F,1,84,113.263862,23.169786
1033,183706282,5122,residential,平安路, ,B,0,0,F,F,1,84,113.263638,23.169836
1034,183706282,5122,residential,平安路, ,B,0,0,F,F,1,84,113.263333,23.169871
1035,183706282,5122,residential,平安路, ,B,0,0,F,F,1,84,113.262369,23.169893
1036,184361009,5122,residential, , ,B,0,0,F,F,1,85,113.227507,23.133794
1037,184361009,5122,residential, , ,B,0,0,F,F,1,85,113.227866,23.133843
1038,184361009,5122,residential, , ,B,0,0,F,F,1,85,113.22847,23.133894
1039,184361009,5122,residential, , ,B,0,0,F,F,1,85,113.228776,23.133904
1040,184361009,5122,residential, , ,B,0,0,F,F,1,85,113.229289,23.133886
1041,184361009,5122,residential, , ,B,0,0,F,F,1,85,113.229802,23.133868
1042,184361009,5122,residential, , ,B,0,0,F,F,1,85,113.230775,23.133828
1043,184497060,5122,residential, , ,B,0,0,F,F,1,86,113.247609,23.129226
1044,184497060,5122,residential, , ,B,0,0,F,F,1,86,113.247172,23.129256
1045,184497060,5122,residential, , ,B,0,0,F,F,1,86,113.247137,23.129939
1046,184497060,5122,residential, , ,B,0,0,F,F,1,86,113.247156,23.130309
1047,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.233037,23.133766
1048,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.233697,23.133659
1049,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.234199,23.133605
1050,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.234604,23.133557
1051,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.234965,23.133464
1052,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.235218,23.133398
1053,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.235738,23.133319
1054,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.236124,23.13326
1055,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.236419,23.133265
1056,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.236889,23.133193
1057,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.23698,23.133134
1058,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.237575,23.133099
1059,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.238101,23.133047
1060,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.238785,23.132894
1061,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.23897,23.132883
1062,184497068,5121,unclassified,周门路, ,B,0,0,F,F,1,87,113.239087,23.132863
1063,184497071,5122,residential, , ,B,0,0,F,F,1,88,113.233088,23.131173
1064,184497071,5122,residential, , ,B,0,0,F,F,1,88,113.233687,23.13117
1065,184497071,5122,residential, , ,B,0,0,F,F,1,88,113.233764,23.13117
1066,184497071,5122,residential, , ,B,0,0,F,F,1,88,113.234622,23.131185
1067,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239222,23.157619
1068,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239131,23.157569
1069,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239061,23.157515
1070,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.238997,23.157436
1071,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.238986,23.157313
1072,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239018,23.157071
1073,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.23911,23.156382
1074,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239201,23.155693
1075,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239287,23.155216
1076,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239372,23.154738
1077,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239539,23.153885
1078,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239587,23.153352
1079,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239729,23.152744
1080,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239759,23.152618
1081,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239775,23.152497
1082,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239775,23.15243
1083,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.23974,23.152326
1084,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239678,23.152186
1085,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239552,23.152033
1086,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239469,23.151932
1087,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239418,23.151823
1088,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239391,23.151686
1089,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239405,23.151522
1090,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239407,23.151394
1091,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.23937,23.151276
1092,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239241,23.151232
1093,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.239149,23.151219
1094,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.23888,23.151212
1095,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.238498,23.151192
1096,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.238158,23.151147
1097,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.237609,23.151113
1098,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.237291,23.151087
1099,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.236546,23.15103
1100,184497896,5122,residential,站西路, ,B,0,0,F,F,1,89,113.236475,23.151023
1101,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.3193,23.11501
1102,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.319195,23.115143
1103,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.319086,23.115299
1104,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.31916,23.115454
1105,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.31922,23.11556
1106,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.319306,23.115666
1107,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.319434,23.115773
1108,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.319648,23.115917
1109,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.319829,23.116013
1110,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.320022,23.116092
1111,184738715,5124,pedestrian, , ,B,0,0,F,F,1,90,113.320193,23.116145
1112,184738717,5141,service, , ,B,0,0,T,F,1,91,113.321513,23.116069
1113,184738717,5141,service, , ,B,0,0,T,F,1,91,113.321431,23.115323
1114,184738717,5141,service, , ,B,0,0,T,F,1,91,113.321349,23.114578
1115,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.31774,23.116312
1116,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.317956,23.116234
1117,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.318157,23.116143
1118,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.318433,23.115989
1119,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.318658,23.115859
1120,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.318889,23.115676
1121,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.318988,23.115513
1122,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.319086,23.115299
1123,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.318977,23.115148
1124,184738718,5124,pedestrian, , ,B,0,0,F,F,1,92,113.318879,23.115025
1125,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.290116,23.119474
1126,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.290327,23.119951
1127,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.290538,23.120429
1128,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.290555,23.120461
1129,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.290637,23.12062
1130,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.290815,23.12097
1131,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.290831,23.121002
1132,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.291037,23.121407
1133,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.291116,23.121567
1134,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.291273,23.121854
1135,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.291382,23.122202
1136,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.291363,23.122589
1137,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.291337,23.123472
1138,184824815,5122,residential,恤孤院路, ,B,0,0,F,F,1,93,113.291305,23.123686
1139,184827128,5122,residential, , ,B,0,0,F,F,1,94,113.300065,23.119774
1140,184827128,5122,residential, , ,B,0,0,F,F,1,94,113.299294,23.119833
1141,184827128,5122,residential, , ,B,0,0,F,F,1,94,113.298522,23.119892
1142,184827128,5122,residential, , ,B,0,0,F,F,1,94,113.29775,23.119951
1143,184827128,5122,residential, , ,B,0,0,F,F,1,94,113.296978,23.12001
1144,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296858,23.122822
1145,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296798,23.122201
1146,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296739,23.121579
1147,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.29667,23.1208
1148,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296643,23.120494
1149,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296623,23.120029
1150,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.2966,23.119482
1151,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296509,23.119024
1152,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296359,23.118599
1153,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296235,23.118244
1154,184827134,5122,residential,达道路, ,B,0,0,F,F,1,95,113.296128,23.117899
1155,184827136,5122,residential, , ,B,0,0,F,F,1,96,113.300701,23.118822
1156,184827136,5122,residential, , ,B,0,0,F,F,1,96,113.300179,23.118835
1157,184827136,5122,residential, , ,B,0,0,F,F,1,96,113.299657,23.118849
1158,184827136,5122,residential, , ,B,0,0,F,F,1,96,113.298898,23.11887
1159,184827136,5122,residential, , ,B,0,0,F,F,1,96,113.29814,23.118891
1160,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.302727,23.122385
1161,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.302779,23.122747
1162,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.302838,23.123226
1163,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.302871,23.123632
1164,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.302876,23.123868
1165,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.30294,23.124025
1166,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.303005,23.124118
1167,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.303026,23.124148
1168,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.303155,23.124267
1169,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.303316,23.124336
1170,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.30352,23.124367
1171,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.303901,23.124416
1172,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.304008,23.12442
1173,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.304271,23.12443
1174,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.304463,23.124432
1175,184827139,5122,residential,寺右一马路, ,F,0,0,F,F,1,97,113.304577,23.124436
1176,184827151,5141,service, , ,B,0,0,F,F,1,98,113.299657,23.118849
1177,184827151,5141,service, , ,B,0,0,F,F,1,98,113.29969,23.1181
1178,184827151,5141,service, , ,B,0,0,F,F,1,98,113.298848,23.117904
1179,184827151,5141,service, , ,B,0,0,F,F,1,98,113.298209,23.117623
1180,184827151,5141,service, , ,B,0,0,F,F,1,98,113.297356,23.117766
1181,184827151,5141,service, , ,B,0,0,F,F,1,98,113.296781,23.117827
1182,184827151,5141,service, , ,B,0,0,F,F,1,98,113.296206,23.117888
1183,184827154,5122,residential,寺右二马路, ,F,0,0,F,F,1,99,113.304577,23.124436
1184,184827154,5122,residential,寺右二马路, ,F,0,0,F,F,1,99,113.304585,23.123744
1185,184827154,5122,residential,寺右二马路, ,F,0,0,F,F,1,99,113.304593,23.123052
1186,184827154,5122,residential,寺右二马路, ,F,0,0,F,F,1,99,113.304601,23.122359
1187,184827977,5122,residential, , ,B,0,0,T,F,1,100,113.304008,23.12442
1188,184827977,5122,residential, , ,B,0,0,T,F,1,100,113.304003,23.12476
1189,184827979,5122,residential, , ,B,0,0,T,F,1,101,113.303499,23.126264
1190,184827979,5122,residential, , ,B,0,0,T,F,1,101,113.303287,23.12625
1191,184827982,5122,residential, , ,B,0,0,T,F,1,102,113.303005,23.124118
1192,184827982,5122,residential, , ,B,0,0,T,F,1,102,113.30271,23.124342
1193,185175530,5122,residential, , ,B,0,0,F,F,1,103,113.236408,23.132336
1194,185175530,5122,residential, , ,B,0,0,F,F,1,103,113.236325,23.131468
1195,185175530,5122,residential, , ,B,0,0,F,F,1,103,113.23559,23.131569
1196,185175530,5122,residential, , ,B,0,0,F,F,1,103,113.235089,23.131675
1197,185175530,5122,residential, , ,B,0,0,F,F,1,103,113.234676,23.131806
1198,185175530,5122,residential, , ,B,0,0,F,F,1,103,113.234183,23.131809
1199,185175530,5122,residential, , ,B,0,0,F,F,1,103,113.23369,23.131812
1200,185175530,5122,residential, , ,B,0,0,F,F,1,103,113.233069,23.131816
1201,185175541,5122,residential, , ,B,0,0,F,F,1,104,113.234008,23.132752
1202,185175541,5122,residential, , ,B,0,0,F,F,1,104,113.233071,23.13276
1203,185175541,5122,residential, , ,B,0,0,F,F,1,104,113.232369,23.132776
1204,185175545,5122,residential, , ,B,0,0,F,F,1,105,113.23469,23.132137
1205,185175545,5122,residential, , ,B,0,0,F,F,1,105,113.234044,23.13214
1206,185175545,5122,residential, , ,B,0,0,F,F,1,105,113.233399,23.132142
1207,185175549,5122,residential, , ,B,0,0,F,F,1,106,113.244563,23.129661
1208,185175549,5122,residential, , ,B,0,0,F,F,1,106,113.244634,23.130159
1209,185175549,5122,residential, , ,B,0,0,F,F,1,106,113.244705,23.130658
1210,185175550,5122,residential, , ,B,0,0,F,F,1,107,113.232371,23.13125
1211,185175550,5122,residential, , ,B,0,0,F,F,1,107,113.232344,23.13139
1212,185175550,5122,residential, , ,B,0,0,F,F,1,107,113.232356,23.132083
1213,185175550,5122,residential, , ,B,0,0,F,F,1,107,113.232369,23.132776
1214,185175550,5122,residential, , ,B,0,0,F,F,1,107,113.232375,23.133086
1215,185175551,5122,residential, , ,B,0,0,F,F,1,108,113.234622,23.131185
1216,185175551,5122,residential, , ,B,0,0,F,F,1,108,113.234676,23.131806
1217,185175551,5122,residential, , ,B,0,0,F,F,1,108,113.23469,23.132137
1218,185175551,5122,residential, , ,B,0,0,F,F,1,108,113.234697,23.132304
1219,185175551,5122,residential, , ,B,0,0,F,F,1,108,113.23481,23.132489
1220,185175551,5122,residential, , ,B,0,0,F,F,1,108,113.234955,23.133377
1221,185175551,5122,residential, , ,B,0,0,F,F,1,108,113.234965,23.133464
1222,185180195,5122,residential, , ,B,0,0,F,F,1,109,113.241538,23.134961
1223,185180195,5122,residential, , ,B,0,0,F,F,1,109,113.241309,23.134548
1224,185180195,5122,residential, , ,B,0,0,F,F,1,109,113.241081,23.134135
1225,185180195,5122,residential, , ,B,0,0,F,F,1,109,113.240903,23.133759
1226,185180198,5122,residential, , ,B,0,0,F,F,1,110,113.242318,23.133281
1227,185180198,5122,residential, , ,B,0,0,F,F,1,110,113.241574,23.133518
1228,185180198,5122,residential, , ,B,0,0,F,F,1,110,113.240903,23.133759
1229,185548591,5122,residential, , ,B,0,0,F,F,1,111,113.234143,23.175832
1230,185548591,5122,residential, , ,B,0,0,F,F,1,111,113.234195,23.176465
1231,185548591,5122,residential, , ,B,0,0,F,F,1,111,113.234247,23.177097
1232,185548591,5122,residential, , ,B,0,0,F,F,1,111,113.234262,23.177205
1233,185548591,5122,residential, , ,B,0,0,F,F,1,111,113.23428,23.177291
1234,185548591,5122,residential, , ,B,0,0,F,F,1,111,113.23431,23.177394
1235,185548591,5122,residential, , ,B,0,0,F,F,1,111,113.234354,23.177525
1236,185577253,5122,residential, , ,B,0,0,F,F,1,112,113.231495,23.143209
1237,185577253,5122,residential, , ,B,0,0,F,F,1,112,113.231358,23.143334
1238,185577253,5122,residential, , ,B,0,0,F,F,1,112,113.231052,23.143376
1239,185577253,5122,residential, , ,B,0,0,F,F,1,112,113.230942,23.143445
